01 49 18 +47 54 00 Struve 162
02 14 57 +58 29 26 Struve 230
02 26 27 +54 16 58 Struve 260
02 30 50 +55 32 54 Struve 270
02 33 08 +58 27 44 Struve 272
02 47 38 +53 56 36 Struve 301
02 48 50 +49 11 02 Struve 304
02 50 42 +55 53 44 15 (Eta)
03 00 52 +52 21 07 Struve 331
03 01 29 +32 24 46 Struve 336
03 12 09 +37 13 04 Struve 360
03 13 35 +39 08 42 Struve 364
03 17 11 +40 28 58 Struve 369
03 29 13 +45 02 57 Struve 391
03 35 23 +33 40 35 Struve 413
03 40 07 +34 06 59 Struve 425
03 40 40 +46 01 24 Otto Struve 59
03 40 50 +39 07 01 Struve 426
03 43 58 +38 22 25 Struve 434
03 44 19 +32 17 18 Omicron (38)
03 47 00 +41 25 33 Struve 443
03 54 08 +31 53 01 Struve 464
03 57 51 +40 00 37 Struve 471
04 01 34 +38 39 56 Struve 476
04 07 34 +38 04 28 Otto Struve 531
04 15 45 +45 23 37 Struve 512
04 20 53 +50 22 39 Struve 519
04 21 45 +20 02 06 Struve 521
04 24 24 +34 18 54 Struve 533
04 31 24 +40 00 37 Struve 552
04 36 15 +47 22 15 South 451
04 38 07 +42 07 02 Struve 565
04 42 13 +37 30 53 Struve 577
