19 16 12 +28 16 50 HD 180638
19 16 15 +37 22 55 SAO 68061
19 16 22 +38 08 01 Theta Lyr
19 16 43 +33 07 39 HD 180844
19 17 05 +27 12 27 CCDM 19171+2712
19 17 59 +30 03 02 SAO 87045
19 18 41 +35 13 03 HD 181329
19 18 58 +39 16 02 HD 181469
19 19 17 +42 17 03 HD 181599
19 19 53 +35 32 17 HD 181658
19 20 07 +26 38 42 HD 181602
19 20 52 +38 25 59 CCDM 19209+3826
19 21 14 +39 48 05 CCDM 19212+3948
19 22 23 +40 59 42 SAO 48371
19 22 25 +38 23 17 SAO 68216
19 22 33 +38 24 56 CCDM 19225+3825
19 22 41 +31 44 10 HD 182273
19 23 43 +39 37 14 CCDM 19237+3937
19 23 47 +39 42 08 ADS 12403
19 23 47 +31 18 23 BD +31 03577
19 24 03 +33 08 36 BD +32 03418
19 25 09 +37 07 25 HD 182863
19 25 24 +34 42 32 SAO 68287
19 25 58 +35 54 56 PPM 82889
19 26 04 +39 13 06 BD +38 03588
19 26 44 +40 19 22 SAO 48448
19 27 23 +43 05 03 BD +42 03348
19 27 45 +40 52 55 ADS 12487
